"Country","City","Company Name","Address","Phone","Website","Email","Error"
"argentina","posadas","ALPHA TRANSPORTES SRL","Av, Mariano Moreno 2364,  Pcia de Misiones, Argentina","+54 (0)376 443-5873","www.alphatransportes.com.ar","posadas@alphatransportes.com.ar","""Personal address"" is already in use or denied"
"argentina","resistencia","ALPHA TRANSPORTES SRL","Av. Mac Lean 525,  Provincia del Chaco, Argentina","+54 (0)362 446-2531","www.alphatransportes.com.ar","resistencia@alphatransportes.com.ar","""Personal address"" is already in use or denied"
"argentina","rosario","TRANSMODAL WORLDWIDE LOGISTICS","Corrientes 1375, Rosario, 2000 Santa Fe, Argentina","","www.trans-modal.com.ar","administracion@trans-modal.com.ar","The ""Phone"" field is required; please fill in it."
"argentina","rosario","KUEHNE + NAGEL SA","Sargento Cabral 591, Floor 1, Office 7, 2000 Rosario, Argentina","+54 (0)341 530-6650","www.kuehne-nagel.com","info.rosario@kuehne-nagel.com","""Personal address"" is already in use or denied"
"argentina","rosario","ALMAR ROSARIO SRL","Corrientes 653, P.6, Of. 02, 2000,  Santa Fe, Argentina","+54 (0)341 5306610","www.almarrosario.com","rosario@almaronline.com","""Personal address"" is already in use or denied"
"argentina","rosario","BRIDGE SERVICES S.A. (ROSARIO)","Cordoba 1110 8th Floor 801, S2000AWP- Santa Fe, Argentina","+54 341 449-0080","www.bridgeservices.com.ar","rosario@bridgeservices.com.ar","""Personal address"" is already in use or denied"
"argentina","rosario","DECMA CARGAS S.R.L.","Corrientes 1634 3ro,  Prov. Santa Fe, Argentina","+54 (0)341 476-2045","www.decmacargas.com","info@decmacargas.com","The ""info@decmacargas.com"" email address is already in use by another account. | ""Personal address"" is already in use or denied"
"argentina","rosario","MARITIME SERV. LINE ARGENTINA (MSL)","Sarmiento 1031 9 Piso,  Santa Fe, Argentina","+54(0)341 421 1580","www.mslcorporate.com","rleale@mslcorporate.com.ar","""Personal address"" is already in use or denied"
"argentina","rosario","OVERSEAS ARGENTINA S.A.","Maipu 528 Piso 5 Of. 1,  Pcia. de Santa Fe, Argentina","+54 (0)341 449 6200","www.overseas.com.ar","overseas@overseas.com.ar","The ""overseas@overseas.com.ar"" email address is already in use by another account. | ""Personal address"" is already in use or denied"
"argentina","rosario","TRANSCARGO ARGENTINA SA","Moreno 441, 2000  Provicia Santa Fe, Argentina","(+54) 341 421-9800","www.transcargoarg.com.ar","info@transcargoarg.com.ar","""Personal address"" is already in use or denied | The ""Phone"" field is required; please fill in it."
"argentina","san isidro","ALMAR INTERNACIONAL DE ARGENTINA S.A.","Mons. Dr. Magliano 3051,  Prov. De Buenos Aires, Argentina","+54 (11)5520-7000","www.almaronline.com.ar","bue@almaronline.com.ar","""Personal address"" is already in use or denied"
"argentina","san juan","CENTAURO S.A.","Jujuy 167 (Sur), Piso 2, Depto C, 5402-Ciudad de  San Juan, Argentina","+54 264 4211559","www.centauroarg.com.ar","centaurosa@centauroarg.com.ar","The ""centaurosa@centauroarg.com.ar"" email address is already in use by another account. | ""Personal address"" is already in use or denied"
"argentina","santa fe","ALPHA TRANSPORTES SRL","Sarmiento 2668-esquina Av. Alem, Ciudad de  Santa Fe, Argentina","+54 (0)351 (15)573 8047","www.alphatransportes.com.ar","santafe@alphatransportes.com.ar","""Personal address"" is already in use or denied"
"argentina","tucuman","SG LGISTICS/TIBA FREIGHT FORWARDERS","San Martin 650 1ro, T4000CVN-City San Miguel de  Province Tucumn, Argentina","","www.tibagroup.com","tuc-web@tibagroup.com","The name of your individual page is too short; please enter 3 or more characters. | The ""Phone"" field is required; please fill in it."
"argentina","villa constitucion","SG LGISTICS/TIBA FREIGHT FORWARDERS","Address 14 de Febrero 798, 1ro., S2919BCH-Santa Fe, Prov. Santa Fe, Argentina","","www.tibagroup.com","sfn-web@tibagroup.com","The name of your individual page is too short; please enter 3 or more characters. | The ""Phone"" field is required; please fill in it."
"argentina","zarate","C. STEINWEG HANDELSVEEM (ARGENTINA) S.A.","Camino de Acceso a Parque Indust. y Rotonda de Parque Indust, B2800OFA  Pcia. Buenos Aires, Argentina","+54 (0)348 744 6166","www.argentina.steinweg.com","zarate@ar.steinweg.com","The name of your individual page is too short; please enter 3 or more characters."
"armenia","yerevan","MEGATRANS LLC, INTERNATIONAL TRANSPORTATION COMPAN...","Tigran Mets 5/16, Yerevan, 0005 Armenia","(+374 60) 442 574","www.megatrans.am","info.megatransllc@gmail.com","The ""Phone"" field is required; please fill in it."
"armenia","yerevan","MIRA TRANS LLC","32 Tigran Mets Ave, Yerevan, Armenia","37410580643","www.miratrans.am","info@miratrans.am","The ""Phone"" field is empty or partially filled in."
"armenia","yerevan","NT LOGISTICS","Str Arshakunyats 2/203, 0023 Yerevan, Armenia","+374 10 548617","www.ntlogistics.am","info@ntlogistics.am","The name of your individual page is too short; please enter 3 or more characters."
"aruba","oranjestad","LAPARKAN (ARUBA)","Oranjestad, Aruba","+868-625-4775","www.laparkan.com","wcafamily@laparkan.com","The ""Phone"" field is empty or partially filled in."
"aruba","oranjestad","VR SHIPPING (ARUBA) NV","Frankrijkstraat 1, Oranjestad, Aruba","+297-582-4124","www.vrshipping.com","bronswinkelh@vrshipping.com","The name of your individual page is too short; please enter 3 or more characters."
"australia","adelaide","BEST MOVERS ADELAIDE","Adelaide, SA, 5000, Australia","1800 215 227","bestmoversadelaide.com.au/","info@bestmoversadelaide.com.au","The ""Phone"" field is empty or partially filled in."
"australia","adelaide","BETTER REMOVALISTS ADELAIDE","49 Australia Avenue, Modbury, South Australia","1300766422","www.betterremovalistsadelaide.com.au/removalists-adelaide/","jameswatson0912@outlook.com","The ""Phone"" field is empty or partially filled in."
"australia","adelaide","INTERNATIONAL TRANSPORT SERVICES PTY LTD","149 Holbrooks Road, Underdale, Adelaide SA 5032, Australia","+61 (0)8 8354 5700","www.internationaltransportservices.com.au","","Please make sure you’ve entered a valid email address. | ""Personal address"" is already in use or denied"
"australia","adelaide","INTERNATIONAL TRADE MANAGEMENT L/P","231A St Vincent Street, Adelaide SA 5015, Australia","+61 (0)8 8447 5373","www.itm.com.au","herbert@itm.com.au","""Personal address"" is already in use or denied"
"australia","adelaide","KUEHNE + NAGEL PTY LTD","1/Bldg 21, 853-867 Port Road, Charles Sturt Industrial Estate, Woodville SA 5011, Australia","+61 (0)8 8348 0500","www.kn-portal.com","info.adelaide@kuehne-nagel.com","""Personal address"" is already in use or denied"
"australia","adelaide","PILOT FREIGHT PTY LTD",", Australia","+61 (0)8 8234 4500","www.pilotfreight.com","","Please make sure you’ve entered a valid email address."
"australia","adelaide","DSV AIR & SEA PTY LTD","Unit 12 Commercial Centre, Export Park, Adelaide Airport SA 5950, Australia","+61 (0)8 8150 1500","www.dsv.com","info@au.dsv.com","""Personal address"" is already in use or denied"
"australia","adelaide","AM LOGISTICS ? SOUTH AUSTRALIA","Level 4, Suite 421/147 Pirie St.,  5000 SA, Australia","+61 8 7071 7075","www.amlogistics.com.au","lrowlson@amlogistics.com.au","The name of your individual page is too short; please enter 3 or more characters."
"australia","adelaide","CARGO AND LOGISTICS MANAGEMENT ADELAIDE","10 Stock Road, Cavan (Adelaide), SA 5094, Australia","+61(0)41 962 5795","www.calmworld.com.au","peterh@calmworld.com.au","""Personal address"" is already in use or denied"
"australia","adelaide","EXCEL LOGISTICS PTY LTD","3-15 Main St., Beverley SA 5009, Australia","1300 964 958","www.excellogistics.com.au","customs@excellogistics.com.au","The ""Phone"" field is empty or partially filled in."
"australia","adelaide","GLOBE CARGO LOGISTICS","22 Crittenden Road, Findon (Adelaide area), SA 5023, Australia","","www.goairlandsea.com","goadelaide@goairlandsea.com","The ""Phone"" field is required; please fill in it."
"australia","alexandria","AM LOGISTICS ? NEW SOUTH WALES","Unit 5, ""The Roost"" 160 Bourke Rd, Alexandria 2015 NSW, Australia","+61 2 8338 9369","www.amlogistics.com.au","acooksley@amlogistics.com.au","The name of your individual page is too short; please enter 3 or more characters."
"australia","alexandria","CARGO ONLINE PTY LTD - NSW","Unit 52, 45-51 Huntley Street,  NSW 2015, Australia","+61(0)2 9939 2999","www.cargoonline.com.au","steve@cargoonline.com.au","""Personal address"" is already in use or denied"
"australia","altona north","JAYDE TRANSPORT","14 - 18 Baldwin Road, Altona North (Melbourne area), VIC 3018, Australia","+61(0)3 9371 8222","www.jayde.com.au","quotes.vic@jayde.com.au","""Personal address"" is already in use or denied"
"australia","auburn","STS LOGISTICS","Unit 3, 340 Chisholm Road, Auburn NSW 2144, Australia","+61 (0)2 9644 9588","www.stslogistics.com.au","austin@stslogistics.com.au","""Personal address"" is already in use or denied"
"australia","aukland","CYCLONE GLOBAL LOGISTICS","173 Montgomerie Road, Airport Oaks, Mangere 2022, Australia","649 257 4000","www.cycloneglobal.com","auckland@cycloneglobal.com","The ""Phone"" field is empty or partially filled in."
"australia","bassendean","T&C COURIERS & TRANSPORT SERVICES","10 Jackson St, Bassendean WA 6054, Australia","+61 (0)89 376 8800","www.tccouriers.com.au","admin@tccouriers.com.au","The name of your individual page is too short; please enter 3 or more characters."
"australia","berrimah","PENTAGON FREIGHT SERVICES PTY LTD","Unit 2, 4 Willes Road, Berrimah 0828, Northern Territory, Australia","+61 (0)8 922 1110","www.pentagonfreight.com","scotta@pfslogistics.com.au","""Personal address"" is already in use or denied | The ""Phone"" field is empty or partially filled in."
"australia","brisbane","BETTER REMOVALISTS BRISBANE","12 Armada Place Banyo, Brisbane, QLD 4014, Australia","1300766422","www.betterremovalistsbrisbane.com.au/services/","allansmith31@outlook.com","The ""Phone"" field is empty or partially filled in."
"australia","brisbane","1 LOGISTICS","P.O. Box 331, Zillmere, Queensland  4034, Australia","+61 (0)7 3868 8980","www.1logistics.com.au","bne@1logistics.com.au","""Personal address"" either hasn’t been entered or is incorrect; please try again."
"australia","brisbane","TFI GLOBAL","37 Montpelier Road, Bowen Hills, Brisbane, QLD, Astralia","+61 (0)7 3252 5811","www.tfi.com.au","tfibne@cusfor.com.au","""Personal address"" is already in use or denied"
"australia","brisbane","KUEHNE + NAGEL PTY LTD","113 Buchanan Road, Banyo QLD 4014, Australia","+61 (0)7 3623 7900","www.kn-portal.com","info.brisbane@kuehne-nagel.com","""Personal address"" is already in use or denied"
"australia","brisbane","PILOT FREIGHT PTY LTD",", Australia","+61 (0)7 3268 1033","www.pilotfreight.com","","Please make sure you’ve entered a valid email address."
"australia","brisbane","PANALPINA WORLD TRANSPORT PTY LTD","PO Box 1321, Eagle Farm QLD 4009, Australia","+61 (0)7 3860 6955","www.panalpina.com","info.oceania@panalpina.com","""Personal address"" is already in use or denied"
"australia","brisbane","A HARTRODT AUSTRALIA PTY LTD","22 Chapman Place, Eagle Farm QLD 4009, Australia","+61 (0)7 3630 6700","www.hartrodt.com.au","brisbane@hartrodt.com.au","The name of your individual page is too short; please enter 3 or more characters."
"australia","brisbane","AGS WORLD TRANSPORT","3/218 Fison Avenue West, Eagle Farm, Brisbane QLD 4009, Australia","+61 (0)7 3632 4300","www.agsworld.com","paulc@agsworld.com","""Personal address"" is already in use or denied"
"australia","brisbane","CARGO NETWORK INTERNATIONAL PTY LTD","Unit 4, 1368 Kingsford Smith Drive, Meeandah, Brisbane QLD 4008, Australia","+61 (0)7 3260 1166","www.cargonetwork.com.au","info@cargonetwork.com.au","""Personal address"" is already in use or denied"
"australia","brisbane","COMMERCIAL FREIGHT AND LOGISTICS PTY LTD T/A","Unit 6B, 12 Navigator Place, Hendra, Brisbane QLD 4011, Australia","+61 (0)7 3216 4579","www.commercialcustoms.com.au","","Please make sure you’ve entered a valid email address."
"australia","brisbane","DAMCO","Level 12 Toowong Tower, 9 Sherwood Road, Toowong, Brisbane QLD 4066, Australia","+61 (0)2 8917 5521","www.damco.com","","Please make sure you’ve entered a valid email address. | ""Personal address"" is already in use or denied"
"australia","brisbane","COMPLETE GLOBAL SOLUTIONS","5/160 Fison Avenue, Eagle Farm, Brisbane QLD 4009, Australia","+61 (0)7 3606 4000","www.cgs.net.au","complete@cgs.net.au","""Personal address"" is already in use or denied"
"australia","brisbane","DSV AIR & SEA PTY LTD","Unit 13A, 469 Nudgee Road, Hendra QLD 4011, Australia","+61 (0)7 3868 2333","www.dsv.com","info@au.dsv.com","""Personal address"" is already in use or denied"
"australia","brisbane","FRACHT AUSTRALIA PTY LTD","341 Fison Avenue East, Eagle Farm QLD 4009, QLD, Australia","+61 (0)7 3868 4990","www.fracht.com.au","fracht@frachtbne.com","""Personal address"" is already in use or denied"
"australia","brisbane","HELLMANN WORLDWIDE LOGISTICS PTY LTD","45-47 Qantas Drive, Brisbane QLD 4007, Australia","+61 (0)7 3624 5555","www.hellmann.com.au","mprice@au.hellmann.net","""Personal address"" is already in use or denied"
"australia","brisbane","INTERNATIONAL CARGO EXPRESS PTY LTD","Unit 1 789 Kingsford Smith Drive, Eagle Farm, Brisbane QLD 4009, Australia","+61 (0)7 3868 1777","www.icecargo.com.au","qld@icecargo.com.au","""Personal address"" is already in use or denied"
"australia","brisbane","INTERNATIONAL TRADE MANAGEMENT L/P","Cnr Creek Road & Ives Street, Murarrie, Brisbane QLD 4172, Australia","+61 (0)7 3348 9899","www.itm.com.au","timp@itm.com.au","""Personal address"" is already in use or denied"
"australia","brisbane","AAW GLOBAL LOGISTICS PTY. LTD.","Suite 2, 95 Leichhardt St, Spring Hill, QLD 4001, Australia","+61(0)7-3630 6166","www.aawglobal.com.au","b.leal@aawglobal.com.au","""Personal address"" is already in use or denied"
"australia","brisbane","ACA INTERNATIONAL PTY LTD.","2nd floor, 482 Kingsford Smith Drive, Hamilton, POB 231,  Queensland, Australia","61-7-32681515","www.acaint.com.au","docseabne@acaint.com.au","The ""Phone"" field is empty or partially filled in."
"australia","brisbane","AIRMARK OCEAN & AIR LOGISTICS","Unit 2B/23 Armada Place, Brisbane, Australia","+61 (7) 32673088","www.airmark.com.au","airmark@airmark.com.au","The ""airmark@airmark.com.au"" email address is already in use by another account. | ""Personal address"" is already in use or denied"
"australia","brisbane","AM LOGISTICS PTY LTD","U34/14 Argyle Place, Albion,  4010 QLD, Australia","+61 07 3256 2518","www.amlogistics.com.au","acooksley@amlogistics.com.au","The name of your individual page is too short; please enter 3 or more characters."
"australia","brisbane","ASSOCIATED CUSTOMS & FORWARDING SERVICES PTY LTD","40 Steel Place, Morningside (Brisbane area) 4170 QLD, Australia","(+61 7) 3902 0544","www.acagents.com.au","info@acfservices.net.au","The ""Phone"" field is required; please fill in it."
"australia","brisbane","CARGO AND LOGISTICS MANAGEMENT BRISBANE","58 Meakin Drive, Meadowbrook, (Brisbane area) QLD 4131, Australia","+61(0)41 962 5795","www.calmworld.com.au","peterh@calmworld.com.au","""Personal address"" is already in use or denied"
"australia","brisbane","CHESS TRANS NATIONAL & WWM","172 Robinson Road, Geebung (Brisbane), QLD 4034, Australia","+61(7) 3865 8433","www.chessmoving.com.au","brisbane@chessmoving.com.au","""Personal address"" is already in use or denied"
"australia","brisbane","CROWN RELOCATIONS","73 Buchanan Road, Banyo,  Queensland 4014, Australia","+61 7 3267 1060","www.crownrelo.com","brisbane@crownrelo.com","""Personal address"" is already in use or denied"
"australia","brisbane","EXCEL LOGISTICS PTY LTD","Unit 11, 43 Links Avenue North, Eagle Farm QLD 4009, Australia","1300 964 958","www.excellogistics.com.au","customs@excellogistics.com.au","The ""Phone"" field is empty or partially filled in."
"australia","brisbane","EXPRESS FREIGHT MANAGEMENT, BRISBANE","House Unit 11, 67 Bancroft Road, Pinkenba, 4008 Queensland, Australia","61 7 38605115","www.expressfreight.com.pg","efm.bne@bigpond.com","""Personal address"" is already in use or denied | The ""Phone"" field is empty or partially filled in."
"australia","brisbane","GP LOGISTICS SOUTH PACIFIC PTY. LTD.","61 Links Avenue North, Eagle Farm QLD 4009, Australia","+61(0)7 3868 4443","www.gplogistics.com","sales@gplogistics.com.au","The name of your individual page is too short; please enter 3 or more characters."
