Biocair,"dataprotection@biocair.com, John.Smith@biocair.com, jane.doe@biocair.com, cambridge@biocair.com., john.smith@biocair.com, Marketing@Biocair.com, india@biocair.com.","+44 1223 245 223, +44 1223 245223","https://www.biocair.com/contact, https://www.biocair.com/, https://www.lusha.com/business/f5a4c414e2fd6f5c/"
Bower Green Ltd,"info@bowergreen.co.uk, enquiries@ukwa.org.uk., bev.evans@bowergreen.co.","+44 (0)1274 733537, +44(0)1274 741546, 01274 733537, 01274 393511","https://bowergreen.co.uk/contact-bower-green/, https://bowergreen.co.uk/contact-bower-green/bradford-head-office/, https://www.ukwa.org.uk/directory/bower-green-ltd-2/"
Bold logistics,"Boldlogistics1@gmail.com, enquiries@archbold.co.uk., jh@boldmore.co.uk., info@archbold.co.uk, enquiry@logistics.org.uk.","07046446519, +44 (0)20 7459 4580, +44(0)1706 625 556, 01892 552360","https://www.instagram.com/boldlogistics/, https://www.lusha.com/business/2f2a4cef2a4d589c/, https://www.archbold.co.uk/contact-us/"
Boast International Ltd,"enquiries@boast.co.uk., enquiries@boast.co.uk, george@boast.co.uk, sales@atlanticfreight.co.uk","+44 (0) 1394 276086, 0 1394 276086, 01394 276086, 01473 655800, +44 1394 276086, +44 1394276086","https://www.boast.co.uk/contact-us/#:~:text=EMAIL%20General%20enquiries%3A%20enquiries%40boast,accounts%40boast.co.uk, https://www.boast.co.uk/, https://rocketreach.co/boast-international-ltd-uk-international-freight-forwarder-profile_b44249effa376c7f"
bjohn Logistics Limited,"basil@bjohnlogistics.com., sales@bjohnlogistics.com","+44 (0)2079935662, +44 (0)1708209238, 07710021788","https://bjohnlogistics.com/contact-us/, https://www.facebook.com/bjohnlogistics/, https://www.teralogistics.com/forwarder/bjohn-logistics-limited/"
Bradford Transport,"schooltransport@bradford.gov.uk., transport.concessions@bradford.gov.uk, taxi.testing@bradford.gov.uk., yourvoice@westyorks-ca.gov.uk, hello@bradfordcollege.ac.uk., sports-officer@bradford.ac.uk., enquiries@tlctravelltd.co.uk., mybradford@bradford.ac.uk","01274 439450, 01274 438723, 0113 245 7676, 01274 088 088, 01274 727811, +44(0)1274 236981","https://www.bradford.gov.uk/education-and-skills/travel-assistance/assistance-with-travel-to-home-school-and-college/, https://www.bradford.gov.uk/transport-and-travel/hackney-carriages-and-private-hire/hackney-carriage-and-private-hire-service-team/#:~:text=Welcome%20to%20the%20Hackney%20Carriage%20and%20Private%20Hire%20Service&text=All%20our%20officers%20are%20here,%40bradford.gov.uk., https://www.wymetro.com/tickets-and-passes/blind-disabled/bradford/"
Brink's (UK) Ltd,"csc-dfw@brinksinc.com, studio@brinkmarketing.co.uk, brinksprepaid@netspend.com, jane@brink.uk, John@the-brink.co.uk",01507 733700,"https://brink.uk/pages/contact#:~:text=Email%3A%20team%40brink.uk,direction%20you're%20traveling%20from., https://us.brinks.com/contact#:~:text=Customer%20Care&text=If%20you%20don't%20have,email%20brinkscentralizedcare%40brinks.com., https://us.brinks.com/contact"
Bring Cargo,"internalsales@bring.com, gbmnc@cargo-partner.com",+44 161 945 4545,"https://www.bring.co.uk/customer-service, https://www.bring.co.uk/forms/contact-us, https://www.ukwa.org.uk/directory/bring-cargo-ltd-3/"
Brightsun Freight,"info@brightsun.co.uk., info@btfreight.com","0208 819 1111, 02034115091, +44(0)208 819 1123","https://www.brightsun.co.uk/contact, https://www.brightsun.co.uk/#:~:text=Look%20for%20the%20ATOL%20license,logos%20displayed%20on%20our%20site., https://www.brightsun.co.uk/contact/brightsun-travel-manchester"
BRIGHTSUN FREIGHT LIMITED,"info@brightsun.co.uk., info@btfreight.com, customer.care@brightsun.co.in.","0208 819 1111, 02034115091, +44 02034115891","https://www.brightsun.co.uk/contact, https://www.brightsun.co.uk/contact/brightsun-travel-manchester, https://www.brightsun.co.uk/#:~:text=Look%20for%20the%20ATOL%20license,logos%20displayed%20on%20our%20site."
Britannia Freight Services,"sales@britannia-movers.co.uk., info@britaniafreight.com.","0208 256 1700, 01904 820762","https://britannialogistics.com/contact/, https://www.britannia-movers.co.uk/contact-us, https://www.britaniafreight.com/"
British American Cargo Inc,"pricing@bashipping.com., info@bashipping.com",null,"https://forwarderdirectory.com/listing/british-american-cargo-inc/, https://ruzave.com/british-american-cargo-inc, https://www.britishamericanshipping.com/"
Brinor International Shipping & Forwarding Limited,"info@brinor.comINTERNET, John.Smith@brinor.com, sales@brinor.com, jane@brinor.com, info@brinor.com, manfred.bahr@brinor.com.",01473 655800,"https://www.portoffelixstowe.co.uk/partner-directory/forwarding-agents, https://www.fpua.co.uk/members/name/brinor-international-shipping-forwarding-ltd/, https://www.facebook.com/p/Brinor-International-Shipping-Forwarding-Ltd-100063673345818/"
C K Cargo Ltd,"info@ckcargo.co.uk., Dave@cktransport.co.uk","020 8570 3300, 020 8664 2666, 020 8664 2636, +44 20 8570 3300, +44 20 8570 3370, 02085703300","https://ckcargo.co.uk/contact/, https://ckcargo.co.uk/, https://bifa.org/members/c-k-cargo-ltd/"
Briton International,"internationaladvice@brighton.ac.uk, casenquiries@brighton.ac.uk, bci@brightoncollege.net., info@elc-brighton.co.uk., bcconference@brighton-hove.gov.uk, callum.stephenson@gcw.co.uk, info@mindcharity.co.uk., bookings@bohemiabrighton.co.uk","+44 (0)1273 642 888, +44 (0) 1273 647370, +44 1273 721 771, 01273 721 771, +44 (0)1273 292671, 020 7647 4808, 07715 905783","https://briton.co.uk/en/get-in-touch/contactus.html, https://www.brighton.ac.uk/international/study-with-us/support-for-international-students/index.aspx, https://www.brighton.ac.uk/about-us/contact-us/index.aspx"
Buan Enterprises Limited,"sales@sdcenterprises.co.uk., hello@strategicdevelopmentnetwork.co.uk",null,"https://find-and-update.company-information.service.gov.uk/company/14557677, https://buan.ac.bw/index.php/buan-business-centres-details/id/2261/Busine--Enterprise/, https://find-and-update.company-information.service.gov.uk/company/14557677/officers"
Brooklands Intl Freight Services Ltd,"ops@bifs.net., contact@bifs.net.",01737 823575,"https://uk.linkedin.com/company/brooklands-international-freight-services-limited#:~:text=We%20would%20like%20us%20to,happy%20to%20assist%20you%20with., https://bifs.net/, https://bifs.net/contact-us/"
Campbell Freight Agencies Ltd,"sales@cmcfreight.co.uk., sales@freightagency.com., Customs@armitt.co.uk, james@arthursmithgrimsby.co","+44 (0) 28 9045 8558, +44 (0) 1274 580049, 01928 563389, +44 (0)1232 781140","https://www.campbellmccleave.com/services, https://www.campbellmccleave.com/, https://csship.com/"
Cargo Lord Ltd,"info@cargolord.com., jane@cargolord.com","+44 121 328 3232, 0121 311 0550","http://www.cargolord.com/contact-us, http://www.cargolord.com/, https://rocketreach.co/cargo-lord-ltd-email-format_b4506ab6fc782024"
Car Shipping Made Simple,"info@carshippingmadesimple.com., info@carshippingmadesimple.com","0800 009 3763, +44 (0) 1245 454 652, +44 0800 0093763, 01908 887 917","https://www.carshippingmadesimple.com/, https://www.carshippingmadesimple.com/contact-us/, https://oscar.org.uk/general-organisations/car-shipping-made-simple"
Cardinal Maritime Limited,"gdpr@cardinalgl.com, last@cardinalmaritime.com, commercial-team@cardinalgl.com, payments@cardinalmaritime.com., marie.carmody@cardinalmaritime.com, marie@cardinalpartnership.com.","+44 161 491 8627, 0845 340 7483, 0845 077 4060, 0161 492 1776","https://cardinalgl.com/contact/, https://cardinalgl.com/privacy-policy/, https://www.ukwa.org.uk/directory/cardinal-maritime-limited/"
Cargo Commercial Ltd,info@cargocommercial.com.,"0703859993, +44 7469 972272, +44 208 4322909, +44 (0) 7469972272","https://www.facebook.com/cargocommercialltd/, https://cargocommercial.com/, https://www.facebook.com/cargocommercialltd/posts/cargo-commercial-ltd-is-offering-door-to-door-delivery-service-from-uk-germany-b/1551971001603573/"
Cargo Forwarding Services,"info@ecul.co.uk, hello@wtagroup.com, cargo@seacon.co.uk., accounts@richard-james.co.uk, enquiries@internationalforwarding.co.uk.","+44 020 8572 5792, 0208 858 0491, +44 (0)1675 434690","https://expresscargouk.co.uk/contact-us, https://safcoservices.com/cargo-services-uk/, https://asmfreight.co.uk/contact-us/"
Cargo Move Consultant,info@cargomove.uk.,"01206 645096, +44 (0)845 230 9889, +44 (0)1992 525524","https://www.cargomove.uk/, https://cargoagent.net/company%20profile/Trade_company%2FImporter%2C_exporter/United_Kingdom/Marham/CARGO_MOVE_CONSULTANT_LTD(i_230604320).html, https://www.ukhaulier.co.uk/company/freight-forwarders/profile/cargo-move-consultant/"
Cargo Overseas Limited,"jcass@cargo-overseas.com, fxt@cargo-overseas.co.uk.",0161 498 6111,"https://www.cargo-overseas.co.uk/, https://go2gln.com/member/28-cargo-overseas.html, https://www.linkedin.com/posts/cargo-overseas-ltd_freightforwarding-freightforwarder-import-activity-7094251669705613312-HKLh?trk=public_profile_like_view"
CARGO WORLD LOGISTICS,"hello@cargoworldlog.com., first@worldcargologistics.co.uk, terrancel@cargoworldlogistics.com","+44 (0) 1925 940 040, +44(0)1932 565616, +44 (0)1925 940 040, 01925 940 040","https://www.cargoworldlog.com/contact-us/, https://worldcargologistics.co.uk/contact/, https://www.cargoworldlog.com/"
Carousel Freight UK,"enquiries@carousel-group.com., enquiries@ukwa.org.uk, last@carousel.eu, sales@shipstation.co.uk","01202 813 396, 020 7636 8856, +44 1202813396, +44 (0)20 8068 5522","https://www.carousel.eu/en/about-us/contact-us/, https://www.carouselfreightdorset.co.uk/, https://www.carouselfreightdorset.co.uk/contact"
Carlton Freight Limited,"enquire@carltonfreight.comPlease, jane@carltonfreight.com, carltonprofessional@monuskin.co.uk","+44 151 707 1224, +44 151 707 1668, 0161 428 4272, +44(0) 1242 538334","https://www.carltonfreight.com/contact-us.html, https://www.carltonfreight.com/, https://rocketreach.co/carlton-freight-limited-profile_b46616a6fc5d5886"
Charles Kendall,"last@charleskendall.com, aodonnell@charleskendall.com., ck@charleskendall.com","+44(0) 20 7589 1256, +44 (0)20 7581 4112, +44 20 8384 9494, +44 20 8831 1310","https://bcmpa.org.uk/search-members/list-of-members/charles-kendall-ltd, https://www.charleskendall.com/legal-information, https://www.charleskendall.com/contact"
CBI Freight Ltd,"nigel.sleigh@cbiglobal.com, mickcbi@hotmail.co.uk., John.Smith@cbifreight.co.uk, info@cbiglobal.com.","+44(0)161 870 7761, +44(0)7798 648970","https://www.cbiglobal.com/contact-us, http://www.cbifreight.co.uk/, https://www.neverbounce.com/company/cbi-freight-uk/414997605"
Ceramic Logistics Ltd,"info@ceramiclogistics.com, ceramiclogisticsltd@gmail.com","01823 335 666, 01823335666","https://www.businessmagnet.co.uk/company/ceramiclogisticsltd-212575.htm, https://findit.portsmouth.co.uk/company/717788738678784, https://www.facebook.com/ceramiclogisticsltd/"
Cavalier International Transport,"connect@cavlog.com., info@cavalier.net., info@cavalier.net",+44 (0)20 3887 1350,"https://cavlog.co.uk/contact-us/, https://logistics.org.uk/about-us/how-logisticsuk-is-run/the-fta-board#:~:text=Chief%20Executive%2C%20Logistics%20UK,%2C%20rail%2C%20sea%20and%20air., https://www.cavlog.com/office-locations/"
CENTRAL WAREHOUSING SOLUTIONS LTD,"Centralwarehousingcomplex@gmail.com., ieltsinfo@mobiletesting.uk.com., trainingsconi@rha.uk.net., headoffice@rha.uk.net., policy@rha.uk.","01506 420978, 01733 261131","https://find-and-update.company-information.service.gov.uk/company/08659811, https://jalshakti-dowr.gov.in/central-water-commission-new-delhi/#:~:text=The%20work%20of%20the%20Commission,over%20various%20locations%20in%20India., https://cewacor.nic.in/"
Churchill Transport Ltd,"transport@churchill-freight.com., enquiry@churchillsupportservices.com., support@onlinefilings.co.uk., enquiry@churchillsupportservices.com","01243 531 239, 01243 775061, 0808 196 2872, 0344 477 9991, 020 4538 3610","https://www.churchill-freight.com/contact-us, https://www.churchillservices.com/contact-us/, https://www.churchillsupportservices.com/contact-us/"
Clover Shipping Company Limited,enquires@clovershipping.com.,"01932 345529, +441932345529, +44 (0)1932 571460, +44 (0)1932 560593","https://clover.group/about, https://rocketreach.co/paul-lavery-email_64521036, https://theknowledgeonline.com/profile/the-clover-shipping-company-ltd"
CITY CARGO SERVICES LTD,"evri@citycouriersdirect.com, ras@maritimecargo.com.","0161 442 8817, 0161 865 7472, 079 7628 0653, 01246 541937, 0208 858 0491","https://citycargoservices.co.uk/contact/, https://citycargoservices.co.uk/, https://find-and-update.company-information.service.gov.uk/company/06871171"
Clarity Cargo,sales@claritycargo.com,+44 (0) 1753 900940,"https://claritycargo.com/contact-us/, https://claritycargo.com/faqs-testimonials/, https://claritycargo.com/"
Claridon Group Ltd,"info@claridon.com., info@claridon.com","+44 (0)1375 656 100, +44 1375 656100","https://claridon.com/contact-us/, https://claridon.com/, https://contactout.com/company/Claridon-Group-Ltd-7757"
ConneXion World Cargo,"exeter@connexcargo.com, london@connexcargo.com, last_initial@connexcargo.com","+44 (0)1392 449 300, +44 (0) 1753 680300","https://www.returnloads.net/members/connexion-world-cargo-heathrow/contact-us/, https://www.crunchbase.com/organization/connexion-world-cargo, http://mobile.cargoyellowpages.com/company/7969/sendmail/70009"
Concept International Shipping Ltd,"sales@conceptproductsltd.co.uk, cs@parcelhub.co.uk, biosec@idcard.ng","0115 9340140, 0115 9861198, 01458 274020, +44 (0)115 934 2554, +44 7450 444858, +44 (0)20 3954 0586","https://www.concept2.co.uk/company, https://www.conceptproductsltd.co.uk/faq/, https://www.pfconcept.com/en_nl/contact/"
Conquest Shipping Ltd,"sales@conquest-shipping.com, sales@conquest-shipping.com.","+44 (0)208 550 1066, 020 8550 1066, 020 8551 4000, +44 20 8550 1066, 085501066","https://conquest-shipping.com/contact-us/, https://conquest-shipping.com/, https://www.recyclemetals.org/memberRecyclerDirectory/conquest-shipping-ltd.html"
Consort Shipping Ltd,"info@consortservicesltd.co., info@consort.com.pg, jobs@consort.com.pg, info@consort-shipping.co.uk.","01179 530 882, +44 (0)1482 701278, 01482 701278, 01623 440880, +44(0) 20 7589 1256, +44 (0)20 7581 4112","https://www.consort.com.pg/contact, https://www.consort.com.pg/uploads/docs/Consort_Express_Lines_signs_agreement_with_Norwegian-based_software_company_MediaRelease.pdf, https://consortservicesltd.uk/contact-us/"
Container Forwarding Solutions Ltd.,"info@cfs-ltd.net, sales@forwardsolutions.co.uk, sales@atanak.com","01394799012, +44 (0)115 938 0280, 01292 310 510, 01268) 534433, 01268) 527279, +44 (0)208 311 9111","https://www.felixstowe.info/directory/container-forwarding-solutions-ltd/, https://www.forwardsolutions.co.uk/contact/, https://uk.linkedin.com/in/david-berrill-6842aa146"
Containerlift,"traffic@containerlift.co.uk, sales@containerliftshippingservices.co.uk, info@containerliftshippingservices.co.uk, enquiries@containerlift.co.uk., enquiries@containerlift.co.uk","+44 (0)1371 879400, +44 7447858994","https://www.facebook.com/containerlift/#:~:text=If%20we%20can%20be%20of,traffic%40containerlift.co.uk, https://www.containerlift.co.uk/contact-us/, http://www.containerlift.co.uk/contact/"
Coolload Ltd,"SmithJL@coolload.com, roland@genpoweruk.com, roland.llewellin@genpower.co.uk.",+44(0)1646 636 353,"http://www.shippingline.org/company/gb-6609/Coolload_Ltd.html, https://www.neverbounce.com/company/coolload/12796605, https://suite.endole.co.uk/insight/company/04452347-coolload-limited"
Coral Logistics Ltd,bookings@coralfreight.co.uk.,"+44 1334 806106, +44 1334 652435, +44 1334806106","http://www.coralfreight.co.uk/en/contactus, https://www.dnb.com/business-directory/company-profiles.coral_logistics_ltd.939230894b1ddc70eb5711448b2acaed.html, https://freightabase.com/coral-freight/"
Controlo Cargo Services Ltd.,sales@controlo.co.uk,"+44 (0)1527 585988, +44 01527 5859, +44 1527 585988, +44 1527 598028","https://www.controlo.co.uk/contact-us#:~:text=After%20you%20have%20completed%20the,Controlo%20Cargo%20Services%20Ltd., https://www.controlo.co.uk/, https://www.lusha.com/business/3dc97e9549637262/"
Cor Logistics Ltd,"hello@corlogics.com., sales@core-logistics.co.uk., John@core-logistics.co.uk, info@courierlogistics.co.uk, admin@barneslogistics.co.uk.","0845 557 1069, 0191 3860539, +44 (0)845 557 1069, 01709 369369, 0161 684 3070","https://www.facebook.com/CoreLogisticsUK/#:~:text=Info%40core%2Dlogistics.co,call%20us%20on%200191%203860539., https://corlogics.com/contact-us/, https://bifa.org/members/cor-logistics-ltd/"
Corten Logistics,"sales@cortenlogistics.com., sales@cortenlogistics.com","+44 (0)20 3514 2551, +44 (0)203 514 2551","https://www.cortenlogistics.com/, https://uk.linkedin.com/company/corten-ltd, https://www.cortenlogistics.com/customs-clearance/"
Cory Logistics,"agency@corybrothers.com., logistics@corybrothers.com., andy.irvine@corybrothers.com., enquiries@ukwa.org.uk., Agency.tees@corybrothers.com., adam.rake@corybrothers.com., logistics.grangemouth@corybrothers.com, agency.milford@corybrothers.com.","+44 (0) 1394 674822, +44 (0) 1412 181205, +44 (0) 7435 813572, 01324 473382, +44 (0) 1646 692472","https://www.facebook.com/corybrothersshippingagency/#:~:text=For%20more%20information%20contact%3A%20logistics%40corybrothers.com.&text=Cory%20Brothers%20A%20glimpse%20inside,solutions%20across%20all%20transport%20modes., https://corybrothers.com/contact/, https://corybrothers.com/our-people/"
